x y mut
     0.750000000E+00     0.503521633E-01     0.154340582E+02
     0.750000000E+00     0.503593568E-01     0.157580214E+02
     0.750000000E+00     0.503666919E-01     0.160847597E+02
     0.750000000E+00     0.503741797E-01     0.164129896E+02
     0.750000000E+00     0.503818203E-01     0.167438049E+02
     0.750000000E+00     0.503896136E-01     0.170778399E+02
     0.750000000E+00     0.503975671E-01     0.174154415E+02
     0.750000000E+00     0.504056808E-01     0.177567892E+02
     0.750000000E+00     0.504139621E-01     0.181019840E+02
     0.750000000E+00     0.504224111E-01     0.184510927E+02
     0.750000000E+00     0.504310314E-01     0.188041639E+02
     0.750000000E+00     0.504398268E-01     0.191612349E+02
     0.750000000E+00     0.504488010E-01     0.195223246E+02
     0.750000000E+00     0.504579578E-01     0.198874311E+02
     0.750000000E+00     0.504673008E-01     0.202565441E+02
     0.750000000E+00     0.504768338E-01     0.206296387E+02
     0.750000000E+00     0.504865606E-01     0.210066843E+02
     0.750000000E+00     0.504964847E-01     0.213876495E+02
     0.750000000E+00     0.505066138E-01     0.217724981E+02
     0.750000000E+00     0.505169440E-01     0.221611967E+02
     0.750000000E+00     0.505274903E-01     0.225537138E+02
     0.750000000E+00     0.505382453E-01     0.229500217E+02
     0.750000000E+00     0.505492237E-01     0.233500938E+02
     0.750000000E+00     0.505604219E-01     0.237539129E+02
     0.750000000E+00     0.505718511E-01     0.241614599E+02
     0.750000000E+00     0.505835113E-01     0.245727272E+02
     0.750000000E+00     0.505954098E-01     0.249877052E+02
     0.750000000E+00     0.506075506E-01     0.254063940E+02
     0.750000000E+00     0.506199409E-01     0.258287954E+02
     0.750000000E+00     0.506325771E-01     0.262549181E+02
     0.750000000E+00     0.506454740E-01     0.266847715E+02
     0.750000000E+00     0.506586355E-01     0.271183748E+02
     0.750000000E+00     0.506720614E-01     0.275557470E+02
     0.750000000E+00     0.506857630E-01     0.279969149E+02
     0.750000000E+00     0.506997440E-01     0.284419107E+02
     0.750000000E+00     0.507140082E-01     0.288907700E+02
     0.750000000E+00     0.507285629E-01     0.293435354E+02
     0.750000000E+00     0.507434156E-01     0.298002548E+02
     0.750000000E+00     0.507585664E-01     0.302609835E+02
     0.750000000E+00     0.507740301E-01     0.307257853E+02
     0.750000000E+00     0.507898067E-01     0.311947279E+02
     0.750000000E+00     0.508059074E-01     0.316678934E+02
     0.750000000E+00     0.508223322E-01     0.321453686E+02
     0.750000000E+00     0.508390922E-01     0.326272545E+02
     0.750000000E+00     0.508561951E-01     0.331136570E+02
     0.750000000E+00     0.508736443E-01     0.336047039E+02
     0.750000000E+00     0.508914512E-01     0.341005287E+02
     0.750000000E+00     0.509096194E-01     0.346012878E+02
     0.750000000E+00     0.509281565E-01     0.351071453E+02
     0.750000000E+00     0.509470735E-01     0.356182957E+02
     0.750000000E+00     0.509663742E-01     0.361349411E+02
     0.750000000E+00     0.509860661E-01     0.366573238E+02
     0.750000000E+00     0.510061641E-01     0.371857033E+02
     0.750000000E+00     0.510266681E-01     0.377203770E+02
     0.750000000E+00     0.510475893E-01     0.382616806E+02
     0.750000000E+00     0.510689389E-01     0.388099918E+02
     0.750000000E+00     0.510907207E-01     0.393657436E+02
     0.750000000E+00     0.511129458E-01     0.399294319E+02
     0.750000000E+00     0.511356254E-01     0.405016270E+02
     0.750000000E+00     0.511587669E-01     0.410829830E+02
     0.750000000E+00     0.511823815E-01     0.416742592E+02
     0.750000000E+00     0.512064729E-01     0.422763310E+02
     0.750000000E+00     0.512310598E-01     0.428902092E+02
     0.750000000E+00     0.512561459E-01     0.435170593E+02
     0.750000000E+00     0.512817387E-01     0.441582222E+02
     0.750000000E+00     0.513078567E-01     0.448152218E+02
     0.750000000E+00     0.513345074E-01     0.454897957E+02
     0.750000000E+00     0.513616983E-01     0.461838837E+02
     0.750000000E+00     0.513894443E-01     0.468996506E+02
     0.750000000E+00     0.514177565E-01     0.476394558E+02
     0.750000000E+00     0.514466461E-01     0.484058590E+02
     0.750000000E+00     0.514761206E-01     0.492015533E+02
     0.750000000E+00     0.515061986E-01     0.500293312E+02
     0.750000000E+00     0.515368875E-01     0.508920021E+02
     0.750000000E+00     0.515682023E-01     0.517922764E+02
     0.750000000E+00     0.516001579E-01     0.527326698E+02
     0.750000000E+00     0.516327616E-01     0.537153301E+02
     0.750000000E+00     0.516660285E-01     0.547418900E+02
     0.750000000E+00     0.516999733E-01     0.558132725E+02
     0.750000000E+00     0.517346111E-01     0.569295082E+02
     0.750000000E+00     0.517699529E-01     0.580895233E+02
     0.750000000E+00     0.518060174E-01     0.592909393E+02
     0.750000000E+00     0.518428121E-01     0.605298347E+02
     0.750000000E+00     0.518803593E-01     0.618004913E+02
     0.750000000E+00     0.519186702E-01     0.630950642E+02
     0.750000000E+00     0.519577634E-01     0.644031239E+02
     0.750000000E+00     0.519976538E-01     0.657112007E+02
     0.750000000E+00     0.520383526E-01     0.670015144E+02
     0.750000000E+00     0.520798821E-01     0.682461548E+02
     0.750000000E+00     0.521222610E-01     0.693939590E+02
     0.750000000E+00     0.521655005E-01     0.704765167E+02
     0.750000000E+00     0.522096191E-01     0.714988823E+02
     0.750000000E+00     0.522546392E-01     0.724492111E+02
     0.750000000E+00     0.523005758E-01     0.733980751E+02
     0.750000000E+00     0.523474474E-01     0.743440475E+02
     0.750000000E+00     0.523952727E-01     0.752855720E+02
     0.750000000E+00     0.524440740E-01     0.762209969E+02
     0.750000000E+00     0.524938699E-01     0.771485291E+02
     0.750000000E+00     0.525446829E-01     0.780662651E+02
     0.750000000E+00     0.525965277E-01     0.789721832E+02
     0.750000000E+00     0.526494269E-01     0.798641357E+02
     0.750000000E+00     0.527034063E-01     0.807398376E+02
     0.750000000E+00     0.527584847E-01     0.815968971E+02
     0.750000000E+00     0.528146845E-01     0.824328117E+02
     0.750000000E+00     0.528720316E-01     0.832449341E+02
     0.750000000E+00     0.529305447E-01     0.840305290E+02
     0.750000000E+00     0.529902500E-01     0.847867470E+02
     0.750000000E+00     0.530511734E-01     0.855106316E+02
     0.750000000E+00     0.531133373E-01     0.861991425E+02
     0.750000000E+00     0.531767678E-01     0.868491516E+02
     0.750000000E+00     0.532414873E-01     0.874574547E+02
     0.750000000E+00     0.533075292E-01     0.880207901E+02
     0.750000000E+00     0.533749160E-01     0.885358353E+02
     0.750000000E+00     0.534436737E-01     0.889992371E+02
     0.750000000E+00     0.535138321E-01     0.894076118E+02
     0.750000000E+00     0.535854210E-01     0.897575607E+02
     0.750000000E+00     0.536584702E-01     0.900456924E+02
     0.750000000E+00     0.537330058E-01     0.902686157E+02
     0.750000000E+00     0.538090576E-01     0.904229851E+02
     0.750000000E+00     0.538866628E-01     0.905054855E+02
     0.750000000E+00     0.539658476E-01     0.905128479E+02
     0.750000000E+00     0.540466454E-01     0.904418716E+02
     0.750000000E+00     0.541290898E-01     0.902894287E+02
     0.750000000E+00     0.542132106E-01     0.900524559E+02
     0.750000000E+00     0.542990487E-01     0.897279854E+02
     0.750000000E+00     0.543866340E-01     0.893131218E+02
     0.750000000E+00     0.544760038E-01     0.888050423E+02
     0.750000000E+00     0.545671951E-01     0.882010040E+02
     0.750000000E+00     0.546602454E-01     0.874983330E+02
     0.750000000E+00     0.547551882E-01     0.866943817E+02
     0.750000000E+00     0.548520681E-01     0.857865524E+02
     0.750000000E+00     0.549509187E-01     0.847722244E+02
     0.750000000E+00     0.550517846E-01     0.836487541E+02
     0.750000000E+00     0.551547069E-01     0.824134293E+02
     0.750000000E+00     0.552597229E-01     0.810634117E+02
     0.750000000E+00     0.553668809E-01     0.795957146E+02
     0.750000000E+00     0.554762219E-01     0.780071373E+02
     0.750000000E+00     0.555877906E-01     0.762942696E+02
     0.750000000E+00     0.557016317E-01     0.744534912E+02
     0.750000000E+00     0.558177900E-01     0.724810333E+02
     0.750000000E+00     0.559363176E-01     0.703731689E+02
     0.750000000E+00     0.560572591E-01     0.681264229E+02
     0.750000000E+00     0.561806631E-01     0.657379456E+02
     0.750000000E+00     0.563065816E-01     0.632059002E+02
     0.750000000E+00     0.564350669E-01     0.605297317E+02
     0.750000000E+00     0.565661710E-01     0.577102814E+02
     0.750000000E+00     0.566999425E-01     0.547538185E+02
     0.750000000E+00     0.568364408E-01     0.516747398E+02
     0.750000000E+00     0.569757220E-01     0.484859161E+02
     0.750000000E+00     0.571178381E-01     0.451966896E+02
     0.750000000E+00     0.572628525E-01     0.418098145E+02
     0.750000000E+00     0.574108173E-01     0.383218079E+02
     0.750000000E+00     0.575617995E-01     0.347291222E+02
     0.750000000E+00     0.577158552E-01     0.310352812E+02
     0.750000000E+00     0.578730513E-01     0.272546215E+02
     0.750000000E+00     0.580334511E-01     0.234141350E+02
     0.750000000E+00     0.581971143E-01     0.195566606E+02
     0.750000000E+00     0.583641153E-01     0.157471762E+02
     0.750000000E+00     0.585345175E-01     0.120828443E+02
     0.750000000E+00     0.587083917E-01     0.870565462E+01
     0.750000000E+00     0.588858087E-01     0.580642629E+01
     0.750000000E+00     0.590668392E-01     0.357736301E+01
     0.750000000E+00     0.592515614E-01     0.207432908E+01
     0.750000000E+00     0.594400425E-01     0.113757515E+01
     0.750000000E+00     0.596323643E-01     0.399992764E+00
     0.750000000E+00     0.598286052E-01     0.370483324E-01
     0.750000000E+00     0.600288432E-01     0.488461123E-02
     0.750000000E+00     0.602331605E-01     0.101462577E-02
     0.750000000E+00     0.604416427E-01     0.509893347E-03
     0.750000000E+00     0.606543679E-01     0.456249720E-03
     0.750000000E+00     0.608714331E-01     0.454651352E-03
     0.750000000E+00     0.610929165E-01     0.457810529E-03
     0.750000000E+00     0.613189113E-01     0.461516102E-03
