x y sdr tke
 7.500000000E-01 7.485444099E-02 8.557584863E-09 5.215945731E-11
 7.500000000E-01 7.536078990E-02 8.455948830E-09 5.212396140E-11
 7.500000000E-01 7.587747276E-02 8.362714965E-09 5.209166432E-11
 7.500000000E-01 7.640467584E-02 8.277343255E-09 5.206219830E-11
 7.500000000E-01 7.694260776E-02 8.199311452E-09 5.203522682E-11
 7.500000000E-01 7.749152184E-02 8.128122175E-09 5.201045497E-11
 7.500000000E-01 7.805161178E-02 8.063317125E-09 5.198762948E-11
 7.500000000E-01 7.862310112E-02 8.004463758E-09 5.196652136E-11
 7.500000000E-01 7.920624316E-02 7.951157954E-09 5.194693287E-11
 7.500000000E-01 7.980124652E-02 7.903030230E-09 5.192869398E-11
 7.500000000E-01 8.040839434E-02 7.859732420E-09 5.191164165E-11
 7.500000000E-01 8.102791011E-02 7.820948333E-09 5.189564403E-11
 7.500000000E-01 8.166003227E-02 7.786387535E-09 5.188057622E-11
 7.500000000E-01 8.230504394E-02 7.755788012E-09 5.186632027E-11
 7.500000000E-01 8.296319842E-02 7.728915286E-09 5.185277555E-11
 7.500000000E-01 8.363474905E-02 7.705573957E-09 5.183984839E-11
 7.500000000E-01 8.431999385E-02 7.685613923E-09 5.182745552E-11
 7.500000000E-01 8.501918614E-02 7.668960578E-09 5.181552409E-11
 7.500000000E-01 8.573263884E-02 7.655684087E-09 5.180398471E-11
 7.500000000E-01 8.646062016E-02 7.646509204E-09 5.179279922E-11
 7.500000000E-01 8.720342815E-02 7.642557698E-09 5.178190168E-11
 7.500000000E-01 8.796137571E-02 7.641539845E-09 5.177102497E-11
 7.500000000E-01 8.873476088E-02 7.640595712E-09 5.175994355E-11
 7.500000000E-01 8.952389657E-02 7.639635591E-09 5.174863663E-11
 7.500000000E-01 9.032912552E-02 7.638655042E-09 5.173709378E-11
 7.500000000E-01 9.115074575E-02 7.637654953E-09 5.172531153E-11
 7.500000000E-01 9.198911488E-02 7.636633548E-09 5.171327949E-11
 7.500000000E-01 9.284456074E-02 7.635589938E-09 5.170098377E-11
 7.500000000E-01 9.371742606E-02 7.634524124E-09 5.168841397E-11
 7.500000000E-01 9.460808337E-02 7.633435217E-09 5.167556660E-11
 7.500000000E-01 9.551687539E-02 7.632321442E-09 5.166242434E-11
 7.500000000E-01 9.644420445E-02 7.631182797E-09 5.164898023E-11
 7.500000000E-01 9.739039838E-02 7.630017507E-09 5.163522387E-11
 7.500000000E-01 9.835587442E-02 7.628825571E-09 5.162114486E-11
 7.500000000E-01 9.934104979E-02 7.627606102E-09 5.160672931E-11
 7.500000000E-01 1.003462970E-01 7.626357323E-09 5.159196681E-11
 7.500000000E-01 1.013720036E-01 7.625078347E-09 5.157684349E-11
 7.500000000E-01 1.024186015E-01 7.623769172E-09 5.156134894E-11
 7.500000000E-01 1.034865007E-01 7.622427134E-09 5.154547275E-11
 7.500000000E-01 1.045762002E-01 7.621052234E-09 5.152919758E-11
 7.500000000E-01 1.056881025E-01 7.619643583E-09 5.151250954E-11
 7.500000000E-01 1.068226025E-01 7.618198516E-09 5.149539475E-11
 7.500000000E-01 1.079801992E-01 7.616717035E-09 5.147784282E-11
 7.500000000E-01 1.091615036E-01 7.615198250E-09 5.145983292E-11
 7.500000000E-01 1.103667021E-01 7.613639497E-09 5.144135465E-11
 7.500000000E-01 1.115965992E-01 7.612040775E-09 5.142239065E-11
 7.500000000E-01 1.128515005E-01 7.610399422E-09 5.140292011E-11
 7.500000000E-01 1.141320020E-01 7.608714547E-09 5.138292569E-11
 7.500000000E-01 1.154384986E-01 7.606985264E-09 5.136240044E-11
 7.500000000E-01 1.167716980E-01 7.605209795E-09 5.134131315E-11
 7.500000000E-01 1.181320995E-01 7.603385477E-09 5.131964992E-11
 7.500000000E-01 1.195200980E-01 7.601511420E-09 5.129739342E-11
 7.500000000E-01 1.209364012E-01 7.599585850E-09 5.127451935E-11
 7.500000000E-01 1.223815978E-01 7.597607876E-09 5.125100691E-11
 7.500000000E-01 1.238562986E-01 7.595573948E-09 5.122683527E-11
 7.500000000E-01 1.253609061E-01 7.593483176E-09 5.120198016E-11
 7.500000000E-01 1.268962026E-01 7.591333784E-09 5.117642074E-11
 7.500000000E-01 1.284628958E-01 7.589123108E-09 5.115012233E-11
 7.500000000E-01 1.300614029E-01 7.586848483E-09 5.112307105E-11
 7.500000000E-01 1.316924989E-01 7.584508133E-09 5.109523221E-11
 7.500000000E-01 1.333567947E-01 7.582100281E-09 5.106658499E-11
 7.500000000E-01 1.350550056E-01 7.579622263E-09 5.103709122E-11
 7.500000000E-01 1.367878020E-01 7.577071415E-09 5.100673009E-11
 7.500000000E-01 1.385560036E-01 7.574445071E-09 5.097546343E-11
 7.500000000E-01 1.403601021E-01 7.571740568E-09 5.094327044E-11
 7.500000000E-01 1.422010064E-01 7.568954352E-09 5.091010946E-11
 7.500000000E-01 1.440794021E-01 7.566084648E-09 5.087594582E-11
 7.500000000E-01 1.459960938E-01 7.563127902E-09 5.084074134E-11
 7.500000000E-01 1.479517967E-01 7.560081450E-09 5.080446133E-11
 7.500000000E-01 1.499474049E-01 7.556940851E-09 5.076706069E-11
 7.500000000E-01 1.519836038E-01 7.553702552E-09 5.072850473E-11
 7.500000000E-01 1.540613025E-01 7.550363001E-09 5.068874487E-11
 7.500000000E-01 1.561813951E-01 7.546919534E-09 5.064773601E-11
 7.500000000E-01 1.583445966E-01 7.543366820E-09 5.060543651E-11
 7.500000000E-01 1.605519056E-01 7.539701308E-09 5.056179087E-11
 7.500000000E-01 1.628042012E-01 7.535918556E-09 5.051675050E-11
 7.500000000E-01 1.651023030E-01 7.532014124E-09 5.047026339E-11
 7.500000000E-01 1.674472988E-01 7.527982682E-09 5.042227053E-11
 7.500000000E-01 1.698400974E-01 7.523818901E-09 5.037271988E-11
 7.500000000E-01 1.722815931E-01 7.519519230E-09 5.032154207E-11
 7.500000000E-01 1.747727990E-01 7.515077449E-09 5.026868505E-11
 7.500000000E-01 1.773148030E-01 7.510487343E-09 5.021406901E-11
 7.500000000E-01 1.799086034E-01 7.505741806E-09 5.015762458E-11
 7.500000000E-01 1.825551987E-01 7.500836396E-09 5.009927889E-11
 7.500000000E-01 1.852557957E-01 7.495761345E-09 5.003894174E-11
 7.500000000E-01 1.880113035E-01 7.490511322E-09 4.997652986E-11
 7.500000000E-01 1.908230036E-01 7.485077447E-09 4.991195651E-11
 7.500000000E-01 1.936919987E-01 7.479451725E-09 4.984512109E-11
 7.500000000E-01 1.966194063E-01 7.473625274E-09 4.977591950E-11
 7.500000000E-01 1.996064931E-01 7.467588325E-09 4.970425113E-11
 7.500000000E-01 2.026544064E-01 7.461331997E-09 4.962999803E-11
 7.500000000E-01 2.057645023E-01 7.454845630E-09 4.955304569E-11
 7.500000000E-01 2.089377940E-01 7.448118122E-09 4.947326576E-11
 7.500000000E-01 2.121759057E-01 7.441136596E-09 4.939052292E-11
 7.500000000E-01 2.154798955E-01 7.433889504E-09 4.930467146E-11
 7.500000000E-01 2.188511938E-01 7.426363080E-09 4.921555524E-11
 7.500000000E-01 2.222912014E-01 7.418542225E-09 4.912300774E-11
 7.500000000E-01 2.258013040E-01 7.410411396E-09 4.902684855E-11
 7.500000000E-01 2.293829024E-01 7.401952828E-09 4.892688338E-11
 7.500000000E-01 2.330373973E-01 7.393147872E-09 4.882289364E-11
 7.500000000E-01 2.367665023E-01 7.383974765E-09 4.871463302E-11
 7.500000000E-01 2.405714989E-01 7.374411304E-09 4.860185171E-11
 7.500000000E-01 2.444539964E-01 7.364430399E-09 4.848425481E-11
 7.500000000E-01 2.484154999E-01 7.354004516E-09 4.836150924E-11
 7.500000000E-01 2.524578869E-01 7.343099462E-09 4.823325073E-11
 7.500000000E-01 2.565825880E-01 7.331678376E-09 4.809905599E-11
 7.500000000E-01 2.607912123E-01 7.319699513E-09 4.795844971E-11
 7.500000000E-01 2.650856972E-01 7.307110916E-09 4.781085250E-11
 7.500000000E-01 2.694677114E-01 7.293853521E-09 4.765559822E-11
 7.500000000E-01 2.739388049E-01 7.279855385E-09 4.749187849E-11
 7.500000000E-01 2.785012126E-01 7.265025470E-09 4.731865247E-11
 7.500000000E-01 2.831563950E-01 7.249244760E-09 4.713459484E-11
 7.500000000E-01 2.879064977E-01 7.232347166E-09 4.693780434E-11
 7.500000000E-01 2.927533090E-01 7.214073339E-09 4.672533194E-11
 7.500000000E-01 2.976990044E-01 7.193937890E-09 4.649163346E-11
 7.500000000E-01 3.027453125E-01 7.170295468E-09 4.621773797E-11
 7.500000000E-01 3.078944981E-01 7.142140657E-09 4.589228650E-11
 7.500000000E-01 3.131485879E-01 7.112604727E-09 4.555186089E-11
 7.500000000E-01 3.185096979E-01 7.084539178E-09 4.522953193E-11
 7.500000000E-01 3.239800036E-01 7.057955553E-09 4.492527877E-11
 7.500000000E-01 3.295617998E-01 7.032792126E-09 4.463823061E-11
 7.500000000E-01 3.352574110E-01 7.008988501E-09 4.436756171E-11
 7.500000000E-01 3.410688937E-01 6.986486056E-09 4.411248103E-11
 7.500000000E-01 3.469988108E-01 6.965225730E-09 4.387220795E-11
 7.500000000E-01 3.530496061E-01 6.945152009E-09 4.364599654E-11
 7.500000000E-01 3.592236042E-01 6.926209828E-09 4.343314597E-11
 7.500000000E-01 3.655233979E-01 6.908345895E-09 4.323296582E-11
 7.500000000E-01 3.719514906E-01 6.891508697E-09 4.304479689E-11
 7.500000000E-01 3.785107136E-01 6.875647607E-09 4.286801122E-11
 7.500000000E-01 3.852033913E-01 6.860715107E-09 4.270200860E-11
 7.500000000E-01 3.920325041E-01 6.846663680E-09 4.254620961E-11
 7.500000000E-01 3.990007043E-01 6.833448030E-09 4.240005569E-11
 7.500000000E-01 4.061109126E-01 6.821024634E-09 4.226302641E-11
 7.500000000E-01 4.133659005E-01 6.809351749E-09 4.213460830E-11
 7.500000000E-01 4.207687974E-01 6.798388963E-09 4.201432258E-11
 7.500000000E-01 4.283224046E-01 6.788096751E-09 4.190170780E-11
 7.500000000E-01 4.360300004E-01 6.778438699E-09 4.179631988E-11
 7.500000000E-01 4.438945949E-01 6.769378391E-09 4.169774942E-11
 7.500000000E-01 4.519194067E-01 6.760882076E-09 4.160559050E-11
 7.500000000E-01 4.601075947E-01 6.752916448E-09 4.151946495E-11
 7.500000000E-01 4.684627950E-01 6.745450865E-09 4.143901194E-11
 7.500000000E-01 4.769881070E-01 6.738455127E-09 4.136389148E-11
 7.500000000E-01 4.856871068E-01 6.731900370E-09 4.129377396E-11
 7.500000000E-01 4.945634007E-01 6.725759949E-09 4.122835406E-11
 7.500000000E-01 5.036203861E-01 6.720008106E-09 4.116734384E-11
 7.500000000E-01 5.128620267E-01 6.714619971E-09 4.111045879E-11
 7.500000000E-01 5.222918987E-01 6.709572009E-09 4.105744217E-11
 7.500000000E-01 5.319138765E-01 6.704842015E-09 4.100804418E-11
 7.500000000E-01 5.417320132E-01 6.700409116E-09 4.096202891E-11
 7.500000000E-01 5.517498851E-01 6.696253330E-09 4.091918124E-11
 7.500000000E-01 5.619720817E-01 6.692355559E-09 4.087928954E-11
 7.500000000E-01 5.724024773E-01 6.688697596E-09 4.084215605E-11
 7.500000000E-01 5.830454230E-01 6.685262566E-09 4.080759688E-11
 7.500000000E-01 5.939052105E-01 6.682034925E-09 4.077544205E-11
 7.500000000E-01 6.049860716E-01 6.678998687E-09 4.074552501E-11
 7.500000000E-01 6.162927747E-01 6.676139641E-09 4.071769311E-11
 7.500000000E-01 6.278299093E-01 6.673444020E-09 4.069180409E-11
 7.500000000E-01 6.396020055E-01 6.670898944E-09 4.066771572E-11
 7.500000000E-01 6.516140103E-01 6.668491981E-09 4.064530656E-11
 7.500000000E-01 6.638705730E-01 6.666211139E-09 4.062445866E-11
 7.500000000E-01 6.763769984E-01 6.664045760E-09 4.060505751E-11
 7.500000000E-01 6.891381741E-01 6.661985186E-09 4.058699904E-11
 7.500000000E-01 7.021592855E-01 6.660019203E-09 4.057018957E-11
 7.500000000E-01 7.154458165E-01 6.658138041E-09 4.055453542E-11
 7.500000000E-01 7.290027738E-01 6.656332374E-09 4.053994987E-11
 7.500000000E-01 7.428361773E-01 6.654593765E-09 4.052636005E-11
 7.500000000E-01 7.569512725E-01 6.652912887E-09 4.051368616E-11
 7.500000000E-01 7.713540196E-01 6.651281748E-09 4.050186575E-11
 7.500000000E-01 7.860500813E-01 6.649692352E-09 4.049082944E-11
 7.500000000E-01 8.010457158E-01 6.648136264E-09 4.048052171E-11
 7.500000000E-01 8.163467050E-01 6.646605932E-09 4.047088359E-11
 7.500000000E-01 8.319594264E-01 6.645093809E-09 4.046186650E-11
 7.500000000E-01 8.478903174E-01 6.643591455E-09 4.045342533E-11
 7.500000000E-01 8.641456962E-01 6.642091321E-09 4.044551152E-11
 7.500000000E-01 8.807321787E-01 6.640585415E-09 4.043808344E-11
 7.500000000E-01 8.976566792E-01 6.639066630E-09 4.043110985E-11
 7.500000000E-01 9.149261117E-01 6.637526972E-09 4.042454912E-11
 7.500000000E-01 9.325472116E-01 6.635958449E-09 4.041837004E-11
 7.500000000E-01 9.505273104E-01 6.634353511E-09 4.041254831E-11
 7.500000000E-01 9.688736796E-01 6.632704164E-09 4.040704923E-11
 7.500000000E-01 9.875938296E-01 6.631003302E-09 4.040184853E-11
 7.500000000E-01 1.006695986E+00 6.629243821E-09 4.039692539E-11
 7.500000000E-01 1.026185989E+00 6.627420390E-09 4.039225204E-11
 7.500000000E-01 1.046074033E+00 6.625526794E-09 4.038781462E-11
 7.500000000E-01 1.066367030E+00 6.623559923E-09 4.038358536E-11
 7.500000000E-01 1.087074041E+00 6.621517112E-09 4.037955040E-11
 7.500000000E-01 1.108201981E+00 6.619400139E-09 4.037569237E-11
 7.500000000E-01 1.129760981E+00 6.617211223E-09 4.037199047E-11
 7.500000000E-01 1.151757956E+00 6.614959247E-09 4.036843082E-11
 7.500000000E-01 1.174204946E+00 6.612655312E-09 4.036499607E-11
 7.500000000E-01 1.197108030E+00 6.610316294E-09 4.036167234E-11
 7.500000000E-01 1.220478058E+00 6.607964842E-09 4.035843881E-11
 7.500000000E-01 1.244323969E+00 6.605627600E-09 4.035528509E-11
 7.500000000E-01 1.268656015E+00 6.603336544E-09 4.035219381E-11
 7.500000000E-01 1.293483973E+00 6.601126756E-09 4.034915110E-11
 7.500000000E-01 1.318817019E+00 6.599034208E-09 4.034614656E-11
 7.500000000E-01 1.344666958E+00 6.597093982E-09 4.034316978E-11
 7.500000000E-01 1.371042967E+00 6.595334501E-09 4.034020340E-11
 7.500000000E-01 1.397956014E+00 6.593777524E-09 4.033725090E-11
 7.500000000E-01 1.425418019E+00 6.592432378E-09 4.033430187E-11
 7.500000000E-01 1.453439951E+00 6.591294621E-09 4.033135631E-11
 7.500000000E-01 1.482031941E+00 6.590347823E-09 4.032841769E-11
 7.500000000E-01 1.511206985E+00 6.589564450E-09 4.032548254E-11
 7.500000000E-01 1.540976048E+00 6.588910750E-09 4.032255779E-11
 7.500000000E-01 1.571352005E+00 6.588350754E-09 4.031964693E-11
 7.500000000E-01 1.602345943E+00 6.587852930E-09 4.031674647E-11
 7.500000000E-01 1.633972049E+00 6.587391521E-09 4.031385989E-11
 7.500000000E-01 1.666242003E+00 6.586948764E-09 4.031098372E-11
 7.500000000E-01 1.699169993E+00 6.586514001E-09 4.030812142E-11
 7.500000000E-01 1.732768059E+00 6.586081902E-09 4.030526607E-11
 7.500000000E-01 1.767050982E+00 6.585649803E-09 4.030242112E-11
 7.500000000E-01 1.802032948E+00 6.585216816E-09 4.029957965E-11
 7.500000000E-01 1.837726951E+00 6.584782497E-09 4.029674164E-11
 7.500000000E-01 1.874148011E+00 6.584347290E-09 4.029391057E-11
 7.500000000E-01 1.911311030E+00 6.583910306E-09 4.029107603E-11
 7.500000000E-01 1.949231982E+00 6.583471990E-09 4.028824149E-11
 7.500000000E-01 1.987925053E+00 6.583031897E-09 4.028540695E-11
 7.500000000E-01 2.027405977E+00 6.582590473E-09 4.028257242E-11
 7.500000000E-01 2.067692041E+00 6.582146828E-09 4.027973094E-11
 7.500000000E-01 2.108798027E+00 6.581701406E-09 4.027688946E-11
 7.500000000E-01 2.150742054E+00 6.581254208E-09 4.027404105E-11
 7.500000000E-01 2.193540096E+00 6.580805234E-09 4.027118569E-11
 7.500000000E-01 2.237210989E+00 6.580354484E-09 4.026832687E-11
 7.500000000E-01 2.281770945E+00 6.579901513E-09 4.026546110E-11
 7.500000000E-01 2.327239037E+00 6.579446321E-09 4.026258840E-11
 7.500000000E-01 2.373632908E+00 6.578989353E-09 4.025970529E-11
 7.500000000E-01 2.420972109E+00 6.578529721E-09 4.025681871E-11
 7.500000000E-01 2.469275951E+00 6.578068312E-09 4.025392172E-11
 7.500000000E-01 2.518563986E+00 6.577604683E-09 4.025101433E-11
 7.500000000E-01 2.568856001E+00 6.577138834E-09 4.024809999E-11
 7.500000000E-01 2.620172024E+00 6.576670764E-09 4.024517525E-11
 7.500000000E-01 2.672533989E+00 6.576200473E-09 4.024224010E-11
 7.500000000E-01 2.725963116E+00 6.575728406E-09 4.023929800E-11
 7.500000000E-01 2.780479908E+00 6.575253675E-09 4.023634897E-11
 7.500000000E-01 2.836107969E+00 6.574776279E-09 4.023338607E-11
 7.500000000E-01 2.892869949E+00 6.574297107E-09 4.023041275E-11
 7.500000000E-01 2.950787067E+00 6.573815714E-09 4.022742903E-11
 7.500000000E-01 3.009885073E+00 6.573332101E-09 4.022443836E-11
 7.500000000E-01 3.070187092E+00 6.572845823E-09 4.022143729E-11
 7.500000000E-01 3.131716967E+00 6.572357325E-09 4.021842581E-11
 7.500000000E-01 3.194500923E+00 6.571866606E-09 4.021540392E-11
 7.500000000E-01 3.258563995E+00 6.571373223E-09 4.021237163E-11
 7.500000000E-01 3.323930979E+00 6.570878064E-09 4.020932892E-11
 7.500000000E-01 3.390630960E+00 6.570380240E-09 4.020627581E-11
 7.500000000E-01 3.458689928E+00 6.569880640E-09 4.020321576E-11
 7.500000000E-01 3.528135061E+00 6.569378375E-09 4.020014183E-11
 7.500000000E-01 3.598994970E+00 6.568873889E-09 4.019705749E-11
 7.500000000E-01 3.671298981E+00 6.568367183E-09 4.019396621E-11
 7.500000000E-01 3.745074987E+00 6.567857813E-09 4.019086453E-11
 7.500000000E-01 3.820354939E+00 6.567346222E-09 4.018775243E-11
 7.500000000E-01 3.897167921E+00 6.566832411E-09 4.018462993E-11
 7.500000000E-01 3.975547075E+00 6.566316380E-09 4.018150049E-11
 7.500000000E-01 4.055521011E+00 6.565798127E-09 4.017835717E-11
 7.500000000E-01 4.137125969E+00 6.565277655E-09 4.017520691E-11
 7.500000000E-01 4.220393181E+00 6.564754962E-09 4.017204971E-11
 7.500000000E-01 4.305356026E+00 6.564229604E-09 4.016887864E-11
 7.500000000E-01 4.392049789E+00 6.563702026E-09 4.016570063E-11
 7.500000000E-01 4.480511189E+00 6.563172228E-09 4.016251220E-11
 7.500000000E-01 4.570774078E+00 6.562640653E-09 4.015931684E-11
 7.500000000E-01 4.662875175E+00 6.562106414E-09 4.015611108E-11
 7.500000000E-01 4.756853104E+00 6.561569510E-09 4.015289837E-11
 7.500000000E-01 4.852746010E+00 6.561031274E-09 4.014967872E-11
 7.500000000E-01 4.950592041E+00 6.560585852E-09 4.014702459E-11
